,lat,lon,slp_new,uwind_new,vwnd_new,sst_new,ONI,timestamp
259030,-60.0,130.0,991.87,4.32,-2.42,2.79,0.06,1972-03-01
259031,-60.0,130.0,990.91,4.98,-1.96,2.06,0.41,1972-04-01
259032,-60.0,130.0,991.09,3.96,-2.06,1.43,0.67,1972-05-01
259033,-60.0,130.0,991.5,2.95,-2.61,0.95,0.92,1972-06-01
259034,-60.0,130.0,992.34,0.68,-2.19,0.59,1.13,1972-07-01
259035,-60.0,130.0,988.31,1.41,-1.77,0.23,1.37,1972-08-01
259036,-60.0,130.0,985.8,4.38,-0.89,-0.09,1.58,1972-09-01
259037,-60.0,130.0,984.97,6.34,-1.28,-0.1,1.84,1972-10-01
259038,-60.0,130.0,986.82,6.05,-1.44,0.29,2.09,1972-11-01
259039,-60.0,130.0,988.82,2.63,-1.26,1.29,2.12,1972-12-01
259040,-60.0,130.0,989.91,2.28,-1.42,2.27,1.84,1973-01-01
259041,-60.0,130.0,989.59,3.33,-1.66,2.71,1.25,1973-02-01
259042,-60.0,130.0,988.87,4.71,-2.06,2.34,0.54,1973-03-01
259043,-60.0,130.0,988.81,3.24,-1.41,1.73,-0.1,1973-04-01
259044,-60.0,130.0,991.5,2.42,-1.18,1.26,-0.54,1973-05-01
259045,-60.0,130.0,991.86,2.76,-3.04,1.16,-0.87,1973-06-01
259046,-60.0,130.0,989.44,4.33,-4.44,0.96,-1.11,1973-07-01
259047,-60.0,130.0,987.29,5.35,-5.05,0.75,-1.28,1973-08-01
259048,-60.0,130.0,987.15,6.82,-3.67,0.46,-1.45,1973-09-01
259049,-60.0,130.0,987.91,7.19,-2.44,0.55,-1.71,1973-10-01
259050,-60.0,130.0,988.69,6.52,-2.81,0.86,-1.95,1973-11-01
259051,-60.0,130.0,989.22,5.06,-3.15,1.5,-2.03,1973-12-01
259052,-60.0,130.0,989.25,4.97,-3.71,1.92,-1.84,1974-01-01
259053,-60.0,130.0,990.81,6.05,-4.15,2.14,-1.55,1974-02-01
259054,-60.0,130.0,991.52,6.83,-4.09,1.34,-1.23,1974-03-01
259055,-60.0,130.0,993.98,5.96,-4.0,0.5,-1.03,1974-04-01
259056,-60.0,130.0,994.53,4.76,-2.42,-0.05,-0.91,1974-05-01
259057,-60.0,130.0,994.26,2.52,-1.86,0.1,-0.77,1974-06-01
259058,-60.0,130.0,994.35,1.78,-0.6,0.2,-0.53,1974-07-01
259059,-60.0,130.0,990.36,2.86,-1.52,-0.03,-0.37,1974-08-01
259060,-60.0,130.0,988.69,3.6,-1.82,-0.2,-0.41,1974-09-01
259061,-60.0,130.0,988.79,4.47,-3.16,0.05,-0.61,1974-10-01
259062,-60.0,130.0,992.79,2.39,-2.87,0.78,-0.75,1974-11-01
259063,-60.0,130.0,994.78,1.99,-2.55,1.97,-0.64,1974-12-01
259064,-60.0,130.0,992.57,2.83,-2.49,3.06,-0.54,1975-01-01
259065,-60.0,130.0,991.22,4.12,-2.54,3.54,-0.57,1975-02-01
259066,-60.0,130.0,988.92,6.37,-2.27,3.22,-0.65,1975-03-01
259067,-60.0,130.0,989.03,4.51,-1.68,2.5,-0.73,1975-04-01
259068,-60.0,130.0,989.91,4.22,-1.67,1.74,-0.83,1975-05-01
259069,-60.0,130.0,992.21,2.25,-1.99,1.16,-0.98,1975-06-01
259070,-60.0,130.0,990.39,5.07,-2.53,0.65,-1.13,1975-07-01
259071,-60.0,130.0,986.84,6.95,-2.89,0.23,-1.2,1975-08-01
259072,-60.0,130.0,984.68,8.75,-2.42,-0.36,-1.37,1975-09-01
259073,-60.0,130.0,984.57,6.76,-2.59,-0.47,-1.43,1975-10-01
259074,-60.0,130.0,987.05,3.83,-2.18,0.13,-1.55,1975-11-01
259075,-60.0,130.0,989.1,2.84,-2.01,1.47,-1.65,1975-12-01
259076,-60.0,130.0,991.19,3.13,-1.87,2.78,-1.56,1976-01-01
259077,-60.0,130.0,990.26,5.14,-2.14,3.26,-1.17,1976-02-01
